Gender,Percentile,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79
Women,54.9,15787.23,15900,16041,16094,16177.567,16460.541,17224,17583.754,18336.911,19394.616,21067.502,23514.344
Women,55,15780,15893,16032,16082,16168,16450,17219.3,17563.3,18323.45,19385.45,21056.9,23508.8
Women,55.1,15770,15884,16022.828,16076,16164,16439.718,17207.713,17558.692,18314.989,19376.865,21043.55,23503.256
Women,55.2,15763,15877,16016,16066,16157,16428.768,17195.776,17547.784,18301.704,19371.296,21029.856,23497.712
Women,55.3,15759,15868,16009,16057,16150,16422,17185.678,17536.876,18291.067,19365.714,21024.834,23492.168
Women,55.4,15754,15860,15999.112,16049,16142,16412.586,17177.804,17520.936,18286.404,19342.942,21019.812,23488.672
Women,55.5,15748,15850.65,15991,16039,16133,16401,17165.93,17510.09,18267.715,19317.745,21014.79,23485.24
Women,55.6,15740,15843,15980.968,16029,16125.148,16389,17156.056,17497,18258.14,19299.116,21010.76,23481.808
Women,55.7,15734,15836,15971.396,16021.458,16119.231,16375,17149.091,17473.854,18244.446,19280.555,21007.97,23478.376
Women,55.8,15728,15830,15962.824,16011.852,16114.314,16364.666,17138.154,17465.336,18228.778,19272.17,21004.088,23474.944
Women,55.9,15717,15819,15956,16004,16106.397,16356.631,17125.217,17455.214,18218.068,19250.684,20999.624,23471.512
Women,56,15709,15812,15948.68,15993.64,16099,16350,17119,17443.08,18193,19218.4,20997.08,23468.08
Women,56.1,15700.47,15802,15940,15983,16092,16338.449,17106.343,17430.306,18177.793,19210.812,20994.392,23456.328
Women,56.2,15691,15793,15932,15978,16081,16331,17097,17413.852,18168.612,19200.838,20985.464,23431.776
Women,56.3,15683.01,15783.89,15923,15970,16073.458,16321,17090,17409.796,18160.819,19190.849,20979,23407.224
Women,56.4,15676,15773.92,15913,15959,16065,16303,17074,17398.888,18150.324,19180.892,20979,23382.672
Women,56.5,15666.55,15768,15903,15953.61,16056,16295.085,17066,17385.43,18139.69,19170.475,20977.38,23358.12
Women,56.6,15659,15759,15894.248,15941,16049,16288,17059.658,17379.036,18123.506,19164.36,20974.032,23333.568
Women,56.7,15654,15749,15884.676,15936,16040.061,16278,17051.721,17373.582,18117.742,19146.282,20969.526,23309.016
Women,56.8,15650,15740,15878,15927.792,16032,16268,17042.784,17369.128,18112.384,19134.176,20964.504,23284.464
Women,56.9,15642.63,15729,15869.532,15919,16025.454,16259.721,17035.694,17363,18096.794,19115.787,20924.342,23276.328
Women,57,15634,15718.1,15860.92,15911.58,16016,16247,17021.91,17357.22,18075,19108.77,20884.4,23271.84
Women,57.1,15629.17,15711.13,15850.388,15901.974,16009.393,16236.617,17011.919,17343.766,18069.692,19099.433,20878.82,23267.352
Women,57.2,15622,15704,15840,15894.368,16001.476,16229.948,16998.072,17329.624,18053.18,19097.292,20873.768,23262.864
Women,57.3,15611.71,15697,15834,15882.524,15992,16215,16990.099,17321,18047,19084.632,20869.862,23258.376
Women,57.4,15601.98,15689.22,15827,15873,15985,16206,16984,17309.232,18043.462,19071.628,20861.868,23253.888
Women,57.5,15595,15681,15819,15861,15973.725,16201.175,16972,17293.75,18032.975,19062.725,20850.15,23249.4
Women,57.6,15587.52,15674,15806.528,15854.944,15966.808,16189,16965.288,17279.496,18026,19060.096,20818.848,23239.664
Women,57.7,15582,15666,15798,15845,15956.891,16182,16955,17272,18020.002,19057.742,20780.346,23213.528
Women,57.8,15576,15660,15789,15835.732,15946.974,16174,16943.414,17259.116,18004,19052.246,20770.664,23187.392
Women,57.9,15569,15651,15778,15827,15938,16169.811,16936.477,17246,17997.027,19041.085,20761.458,23161.256
Women,58,15561.2,15644,15770,15818,15926.14,16160.22,16928,17239,17989.62,19036.02,20744.16,23135.12
Women,58.1,15550.87,15637,15759.668,15811.914,15918,16151.629,16918.206,17219.226,17980.159,19025.652,20727.654,23108.984
Women,58.2,15547.14,15628.92,15753,15803,15908,16143,16906,17203.316,17963,19021.944,20712.588,23082.848
Women,58.3,15539,15616,15748,15793,15904,16134,16900.729,17197.318,17945.185,19006.944,20699.092,23056.712
Women,58.4,15531,15608.52,15739,15785.096,15891.472,16128,16891,17192.728,17937,18999.528,20686.816,23033.92
Women,58.5,15522.95,15597.55,15729.38,15775,15883,16122,16881,17182.41,17931.105,18992.775,20674.11,23012.8
Women,58.6,15515.22,15591,15723,15766,15873,16113,16871,17172.868,17925,18986.556,20661.276,22991.68
Women,58.7,15510,15585,15714.236,15752,15861,16103,16863,17163,17911.917,18980.212,20659.362,22970.56
Women,58.8,15503.76,15577,15706,15745,15852,16097,16853,17148.048,17906.644,18971.848,20653.32,22949.44
Women,58.9,15498,15567.67,15696.092,15735.066,15840.887,16086,16844,17139.594,17891.942,18969.247,20628.21,22928.32
Women,59,15492,15557,15687,15726,15832,16076,16836,17129.14,17880.68,18966.71,20606.62,22907.2
Women,59.1,15484,15549.73,15679,15714.854,15821,16060.719,16821.233,17122.372,17871.366,18952.93,20590.438,22883.716
Women,59.2,15480,15541,15670.376,15709,15815,16048.128,16813,17110.696,17859.392,18942.432,20573.248,22836.592
Women,59.3,15474,15533,15661,15703,15804,16042.537,16805,17103,17841.836,18933.695,20555.392,22789.468
Women,59.4,15468.38,15524.82,15653,15695,15794.302,16034.946,16797.844,17095.648,17832.722,18929.482,20551.548,22742.344
Women,59.5,15461,15516,15642.66,15684,15785,16026,16788.485,17085.87,17828.235,18916.74,20550.93,22695.22
Women,59.6,15453.92,15509.88,15631.088,15676.824,15774.468,16010,16783.548,17074.248,17814.236,18897.144,20547.024,22648.096
Women,59.7,15443,15502,15624.516,15667,15766.551,16000.173,16774,17065.962,17784.044,18883.493,20541.606,22600.972
Women,59.8,15438,15492.94,15613.944,15659,15755,15991.164,16763,17058.508,17771,18875.078,20531.004,22553.848
Women,59.9,15431.73,15483,15606,15651,15748,15983,16754,17050.054,17765,18866,20522.822,22528.144
Women,60,15426,15473,15598,15644,15737.8,15973,16742.8,17043,17754,18843.8,20517.8,22522.6
Women,60.1,15418.27,15465,15590,15631,15729,15964.809,16732.863,17037.146,17745,18808.583,20503.47,22517.056
Women,60.2,15414.54,15458,15584,15618.188,15718.966,15954,16724.852,17025.384,17737,18798.784,20483.94,22511.512
Women,60.3,15406,15450,15578,15608,15708,15944,16718,17018.238,17719.695,18792,20467.254,22505.968
Women,60.4,15402,15441,15572.512,15595,15700,15935,16709,17010,17706.556,18780.196,20451.488,22500.424
Women,60.5,15394,15435,15564,15589,15689.215,15925.445,16699,16997,17692.19,18778.415,20442.56,22494.88
Women,60.6,15387,15425,15554.368,15582,15681.298,15915.708,16685.178,16983.628,17682.878,18773.428,20431.412,22489.336
Women,60.7,15377.89,15417,15545,15573,15674.381,15903,16676.241,16972.266,17670.782,18769,20414.114,22440.64
Women,60.8,15370.16,15411,15537.224,15563,15660,15887.672,16663.912,16962.84,17652.904,18754.384,20397.344,22389.16
Women,60.9,15364,15401,15528,15554,15649.547,15878,16653,16950.028,17644.834,18753,20381.162,22337.68
Women,61,15355,15390.3,15518,15548,15638,15869.49,16647.43,16936.06,17635,18742.33,20376,22286.2
Women,61.1,15346,15380.33,15506.016,15539.734,15628,15859,16637.493,16930,17630.215,18739.059,20376,22234.72
Women,61.2,15339,15371.36,15492.936,15529.128,15620,15848.308,16628.668,16924.152,17620.956,18732.788,20364.592,22183.24
Women,61.3,15329.51,15365,15482,15515.522,15609.758,15838.717,16615.238,16916,17615.469,18714.99,20351.92,22131.76
Women,61.4,15320.78,15357,15474,15506,15597,15829.126,16602.364,16910,17608,18699.576,20340.76,22094.056
Women,61.5,15312.05,15348,15469,15499.31,15587.045,15818,16594,16897.58,17600,18689.095,20333,22080.46
Women,61.6,15307,15340,15459,15486.704,15579,15806.944,16580,16886.672,17595.016,18661.68,20333,22066.864
Women,61.7,15300,15334,15448,15480,15567,15795,16571,16876.882,17584.521,18651.291,20321.274,22053.268
Women,61.8,15294.86,15325,15442,15472,15559,15788,16561,16868,17573.102,18639.456,20298.396,22039.672
Women,61.9,15286.13,15318,15434.932,15466,15550.377,15780,16552,16859.896,17557.547,18633.937,20290.392,22026.076
Women,62,15280,15310.6,15423.36,15459,15541.46,15771,16539.06,16851.52,17549.12,18622.64,20288.16,22012.48
Women,62.1,15276,15299,15414.788,15449,15533.543,15759.989,16532,16845,17541.719,18601.077,20283.856,21998.884
Women,62.2,15267,15292,15405,15441,15524,15751,16520.186,16826.836,17528.086,18588.624,20278.024,21989.24
Women,62.3,15264,15283,15395,15430.462,15516,15740.807,16512,16817.474,17521.797,18581.916,20263.516,21980.66
Women,62.4,15257,15274,15386,15420,15506.792,15730.216,16500.248,16809.704,17509.56,18577.76,20253.808,21972.08
Women,62.5,15246,15267.75,15377,15412,15498,15719,16491.375,16802,17498.625,18573.625,20253.25,21963.5
Women,62.6,15236.02,15257,15369.856,15405,15489.958,15711,16482,16797.796,17489.414,18566.99,20245.916,21954.92
Women,62.7,15226.29,15251,15356.356,15396,15478,15701,16471.002,16791.342,17479.651,18538.899,20233.082,21946.34
Women,62.8,15220,15241,15345,15386.432,15467.124,15693.704,16457.564,16785,17473.328,18522,20214.736,21937.76
Women,62.9,15212,15234,15335,15377.826,15461,15684,16450.627,16777.868,17453.354,18515.336,20194.648,21930.664
Women,63,15204.2,15227,15324,15370.22,15450,15675,16434.69,16765.98,17444.38,18506.43,20183.74,21929.08
Women,63.1,15196,15217,15316,15356,15439.373,15667.079,16414.753,16754.578,17436.733,18502.439,20169.806,21927.496
Women,63.2,15190,15211,15308,15344.008,15428.456,15658,16405.816,16747,17420.432,18497.408,20140.232,21925.912
Women,63.3,15181.91,15203,15299,15334.402,15418,15646.897,16394.879,16734,17406.458,18481.836,20117.506,21924.328
Women,63.4,15174,15196,15290,15323.592,15406,15637,16377.942,16729.164,17397.242,18474,20105.788,21922.744
Women,63.5,15163.9,15184,15279.78,15311,15396.705,15624.715,16368.01,16716.71,17383.755,18471.315,20099.02,21921.16
Women,63.6,15154,15173.08,15269.208,15300,15387,15608.372,16359,16710,17380.268,18468.856,20095.672,21919.576
Women,63.7,15146.99,15166,15262,15290,15380,15593,16343,16697.406,17368.686,18449.759,20091.878,21913.12
Women,63.8,15138,15156,15249.064,15280.372,15368,15587.884,16334.388,16691,17363.294,18415.22,20087.908,21903.88
Women,63.9,15127.53,15148,15242,15268,15359,15580,16314.514,16682.576,17354.614,18407.985,20075.074,21894.64
Women,64,15119,15135,15234,15258,15351,15571,16309.32,16671,17348.96,18395.32,20052.64,21885.4
Women,64.1,15110.07,15130,15226.348,15246,15342,15555.169,16303,16664.93,17334.833,18383.344,19995.166,21876.16
Women,64.2,15107,15122,15218,15235,15331.286,15540.578,16292.892,16656,17324.076,18366.928,19955.864,21866.92
Women,64.3,15097,15111.29,15208,15224,15321,15534.987,16286,16647.156,17318.577,18360.378,19941.356,21857.68
Women,64.4,15086,15101,15201,15214.736,15315,15523,16277.144,16630.624,17302.976,18357.024,19931.072,21847.864
Women,64.5,15075.3,15093,15191.06,15205.13,15307.07,15513.805,16267,16622,17292.885,18345.69,19923.26,21829.12
Women,64.6,15068,15083,15181.488,15192,15297,15509.214,16254,16613,17290,18333,19912.172,21810.376
Women,64.7,15061.69,15077,15173,15177.918,15289.701,15500,16240,16609,17286.377,18326.943,19900.402,21791.632
Women,64.8,15056.96,15067,15165,15168.312,15282.568,15490.032,16230,16601,17275,18322.608,19887.568,21772.888
Women,64.9,15044.23,15055,15155.772,15158.706,15274,15478.441,16214.887,16596,17272,18308.778,19872.746,21754.144
Women,65,15037.5,15045,15144,15148.1,15267,15465.85,16201,16590,17266.45,18297,19852.1,21735.4
Women,65.1,15031.54,15038,15135,15138,15257.033,15454.518,16187.052,16577.338,17256,18292.638,19839.968,21716.656
Women,65.2,15021.04,15027,15126,15129.888,15248.116,15438.668,16176.076,16565,17247.904,18279.92,19837.736,21698.296
Women,65.3,15015,15018.59,15115.484,15121,15237,15428.077,16166.139,16555.076,17240.978,18256.866,19829.894,21680.344
Women,65.4,15008,15011,15106.912,15113,15225.282,15416.972,16159.202,16549.084,17234.502,18241.726,19819.292,21662.392
Women,65.5,15000.85,15003,15099,15100.07,15215,15408,16149.53,16540,17221.03,18235.65,19814.08,21644.44
Women,65.6,14993,14994.68,15092,15091.464,15204,15400,16139.312,16534.176,17215.64,18223.992,19808.944,21626.488
Women,65.7,14986,14985.71,15085,15080,15193.531,15382.426,16130,16527,17205.041,18215.211,19796.668,21608.536
Women,65.8,14979.66,14975,15073,15064.252,15182,15371.366,16119,16516.268,17183.554,18209.602,19783.736,21590.584
Women,65.9,14970.93,14968.77,15062.052,15053.646,15172.697,15361,16114.517,16508.442,17167.268,18190.857,19769.228,21572.632
Women,66,14962,14960,15048,15044,15162,15348.88,16103,16494.36,17155.74,18180.98,19754.16,21570.88
Women,66.1,14952,14951,15040,15033,15155.863,15339,16092,16486.906,17137.558,18170.018,19738.536,21570.748
Women,66.2,14944.74,14943,15030,15025.828,15147,15328,16081,16476,17133,18130.826,19731.624,21570.616
Women,66.3,14934.01,14935,15021,15017.222,15135.029,15320,16073.538,16468,17124.238,18125.745,19728.276,21570.484
Women,66.4,14928,14928,15011,15005.232,15124.224,15307,16061,16457.544,17115.896,18121.472,19690.112,21570.352
Women,66.5,14921.55,14919,14998,14998,15114,15296.985,16054,16448.18,17107.145,18115.59,19653.3,21570.22
Women,66.6,14911,14910,14987,14985.404,15103,15282,16045,16439.636,17096.658,18099.888,19647.72,21570.088
Women,66.7,14901.09,14900,14977,14975,15094,15272.803,16033.021,16431.182,17089.855,18094,19641.024,21568.416
Women,66.8,14894,14892.04,14966,14966,15085.444,15264,16024.168,16426,17085.052,18091.528,19632.096,21563.664
Women,66.9,14884,14881,14957,14955.586,15075,15252,16016,16418.548,17076,18085.435,19619.544,21558.912
Women,67,14875,14868.2,14947.76,14946.98,15067,15243.03,16005.21,16411,17068.71,18077.51,19603.92,21554.16
Women,67.1,14866,14856,14937,14936,15059,15232.317,15999,16401,17060.223,18068.131,19598.328,21549.408
Women,67.2,14857.44,14846,14927,14924,15050.552,15223.848,15989.336,16383.736,17045,18049.784,19596.096,21544.656
Women,67.3,14849.71,14836.19,14920,14911,15038,15216,15978.399,16373.458,17039,18041.137,19585.854,21539.904
Women,67.4,14841,14828,14908,14900.556,15030.942,15205,15966.462,16363,17018.524,18035,19573.412,21535.152
Women,67.5,14832,14820,14896,14886,15020.025,15192.075,15955.575,16350.65,17009.275,18033.05,19551.65,21532.7
Women,67.6,14825,14807,14887.328,14878,15009.108,15181,15944.588,16340,16995.364,18023,19530.928,21530.984
Women,67.7,14814.79,14794,14877.756,14863.738,14997,15167,15936.651,16325.642,16986.602,18012.71,19511.956,21529.268
Women,67.8,14806,14787,14867,14853,14986,15160,15927,16314,16974.814,18003.97,19483.588,21527.552
Women,67.9,14796.33,14778,14856,14841,14971.357,15156,15919.777,16299.468,16966.654,17993.536,19448.434,21525.836
Women,68,14788,14768.4,14847,14826,14961,15149.12,15912,16280.28,16953.68,17976.48,19415.48,21524.12
Women,68.1,14781,14759,14839,14816.314,14949.523,15142,15903,16268.826,16946.353,17968.445,19383.116,21522.404
Women,68.2,14771.14,14750.46,14830.896,14804,14940.606,15128.938,15890,16258,16937.732,17951.858,19372.436,21520.064
Women,68.3,14767,14738.49,14818.324,14792.204,14928,15118,15884.029,16253,16931.516,17948.436,19354.424,21514.916
Women,68.4,14758.68,14728,14809,14780,14916.772,15110.756,15877.092,16245,16911.892,17941.932,19307.552,21509.768
Women,68.5,14748,14719,14797.18,14768.89,14905,15101,15871.155,16242.01,16902.405,17936.53,19280,21504.62
Women,68.6,14741,14708.58,14784.608,14755.284,14898,15092,15861,16236,16892.918,17914.046,19280,21499.472
Women,68.7,14731,14701,14773.036,14744.678,14884.021,15078,15848.562,16231,16887.862,17894.703,19277.232,21494.324
Women,68.8,14723,14692.64,14760.464,14734,14876.104,15066.784,15842,16220.296,16873.944,17881.136,19272.768,21489.176
Women,68.9,14714.03,14681,14748,14721,14867.374,15057,15826.221,16210.388,16869,17869.188,19266.456,21484.028
Women,69,14705,14672,14740,14709,14860,15045.21,15814,16196.74,16866.97,17862.57,19259.42,21476.4
Women,69.1,14695,14665,14729,14701.254,14849,15036,15808.066,16184,16854.483,17849.772,19243.238,21467.16
Women,69.2,14680.84,14654,14722,14690.648,14839.436,15027,15799,16175,16850.976,17848,19212.368,21457.92
Women,69.3,14667.22,14638,14714,14675.042,14829,15014,15791.318,16171,16840.527,17843.746,19135.922,21448.68
Women,69.4,14657,14627,14704,14662.872,14817.204,15001.846,15781,16158,16832,17824.458,19093.748,21439.44
Women,69.5,14649.65,14619,14692,14655.83,14805,14990.51,15774.785,16151.47,16817.07,17813.94,19093.19,21430.2
Women,69.6,14640.92,14608,14684.888,14646,14789.768,14981.664,15759.24,16146,16810.096,17811,19091.528,21420.96
Women,69.7,14632,14594.91,14677,14638,14779.702,14972,15746,16132.562,16802.683,17807.524,19089.296,21411.76
Women,69.8,14625.46,14587,14666,14629.012,14768.934,14964.482,15737,16128,16796,17800.632,19074.964,21403.84
Women,69.9,14618,14574,14652.172,14614,14757,14959,15722.185,16118,16788.761,17792.777,19059.496,21395.92
Women,70,14608,14563,14642.6,14602,14748,14951,15714,16112,16777.1,17787.5,19052.8,21388
Women,70.1,14596,14554.03,14632,14594,14737,14942.709,15709.163,16102,16770.226,17772.653,19047.052,21380.08
Women,70.2,14586.54,14542.06,14622,14583.588,14727,14937.118,15698.226,16094,16758.126,17762.746,19043.704,21372.16
Women,70.3,14576.81,14532,14608.884,14572.982,14713,14926,15690,16077.838,16754,17762,19037.89,21364.24
Women,70.4,14568,14520.12,14598,14562,14701.432,14914.936,15683,16055.768,16742.304,17755.528,19029.52,21356.32
Women,70.5,14558.05,14510.15,14594,14553.77,14693,14906,15672.415,16046.93,16735.665,17739.87,19011.01,21349.12
Women,70.6,14551,14500,14585.168,14541,14677,14898,15663,16036,16727,17725.076,18988.132,21342.784
Women,70.7,14539.89,14490,14571,14532.558,14666,14887,15651.082,16026.044,16721.073,17713.805,18983.47,21336.448
Women,70.8,14530,14480.24,14560.024,14520,14654,14879.572,15638.604,16013,16713.204,17700.736,18980.04,21330.112
Women,70.9,14518,14473.27,14553,14502.346,14645,14865.981,15622.667,16004.114,16706.151,17691.049,18971.67,21323.776
Women,71,14511,14462,14542,14486.74,14628,14858,15619.73,15989.32,16700.46,17683.66,18964.92,21317.44
Women,71.1,14504.97,14450.33,14533,14472.134,14618,14846.799,15608.586,15981.206,16689.743,17680.306,18961.572,21311.104
Women,71.2,14496.24,14442,14519,14459,14605.096,14841,15601.712,15974.752,16684,17670.928,18959.112,21304.768
Women,71.3,14490,14433,14506,14445.922,14593.179,14831,15585.919,15964.596,16675.307,17665.897,18957.438,21302.376
Women,71.4,14482.78,14422,14496.592,14437,14581.262,14820.026,15569.964,15954.844,16668.282,17654.866,18945.052,21300.528
Women,71.5,14473,14413,14485.02,14427,14571,14811.435,15559.045,15943.78,16662.77,17650.78,18928.87,21298.68
Women,71.6,14465,14403,14475,14417.104,14561.428,14804,15551,15937,16651.924,17639.68,18900.544,21296.832
Women,71.7,14457,14395.51,14462,14407,14550,14790,15537.171,15923.964,16638.284,17634.773,18874.968,21294.984
Women,71.8,14446,14385,14451.304,14399,14539,14780,15526,15917,16630.334,17632.57,18868.272,21293.136
Women,71.9,14433,14379,14440,14388,14525,14769,15517.297,15909,16616.694,17624.185,18862.788,21291.288
Women,72,14424.2,14369.6,14429.16,14380,14513.76,14762,15506.72,15898,16607.08,17599.24,18859.44,21288.68
Women,72.1,14414,14363,14418.588,14372,14500.843,14754.889,15494.115,15880.33,16598.873,17593.883,18846.87,21284.324
Women,72.2,14405,14357,14409,14363.468,14488,14748.298,15483,15868.212,16588.772,17589.824,18827.34,21279.968
Women,72.3,14397.42,14348,14399,14358,14473.009,14738.414,15475,15861.274,16576.697,17576.058,18818.226,21275.612
Women,72.4,14388.48,14341.72,14390,14352,14464.092,14726.232,15463.612,15852,16567.236,17571.704,18812.088,21271.256
Women,72.5,14383,14335,14377,14346,14454,14709.575,15457,15839,16562,17567.525,18799.35,21266.9
Women,72.6,14377,14328,14370,14336,14443.258,14699.934,15446.476,15835,16554.628,17558.992,18787.92,21262.544
Women,72.7,14370,14322,14361,14328.876,14435,14687.343,15435.801,15830.942,16536,17553.105,18782.34,21258.188
Women,72.8,14360.56,14314,14352,14319,14422,14679,15426.728,15824,16530,17547.288,18779,21253.16
Women,72.9,14355,14306,14348,14312,14411.507,14671.322,15416,15813.068,16516.977,17532.472,18779,21247.88
Women,73,14345.2,14301,14342,14304,14402.59,14660.57,15405,15808.58,16496.96,17520.69,18767.44,21242.6
Women,73.1,14336.37,14295.93,14335.868,14294,14393.673,14646.958,15393.053,15803.126,16483.021,17511.113,18748.468,21237.32
Women,73.2,14331,14289,14325.296,14287,14387,14636.388,15379.116,15797,16471.516,17504.18,18743.632,21232.04
Women,73.3,14327,14280.99,14318,14280,14376.678,14629.797,15363,15790.218,16466,17498.59,18741.552,21226.76
Women,73.4,14321,14274.02,14311.152,14270,14364,14612.206,15350.242,15773.82,16459.084,17487.328,18723.696,21221.48
Women,73.5,14317,14269.05,14307,14262.59,14357,14603.615,15343.305,15765,16450.165,17483,18697.13,21216.26
Women,73.6,14312,14262,14300,14257,14350.088,14593,15332.368,15756.712,16442,17471.824,18641.888,21211.376
Women,73.7,14306,14256,14292.436,14248.378,14343.171,14584,15323.293,15742.804,16428,17461.255,18609.77,21206.492
Women,73.8,14301,14247.14,14281.864,14238.772,14333,14571.684,15309.494,15731,16421.376,17449.244,18606.98,21201.608
Women,73.9,14295,14242,14276,14231,14322,14563.251,15301.557,15721.988,16403.214,17436.97,18599.484,21196.724
Women,74,14289,14234,14266,14221,14315.42,14554,15286,15717.04,16392.86,17427.06,18589.44,21191.84
Women,74.1,14284.07,14226,14260,14214,14308,14540.138,15279,15711.586,16383.399,17407.488,18584.654,21186.956
Women,74.2,14276.34,14221,14255,14207,14301,14532.956,15270,15701.264,16375.23,17396,18579.524,21182.072
Women,74.3,14271,14214.29,14249,14200,14291,14522.774,15262,15687.356,16363,17382.835,18556.646,21171.26
Women,74.4,14264,14207,14238,14191.136,14284,14511,15250.872,15678.224,16358,17361.808,18539.848,21156.08
Women,74.5,14257.15,14203,14230,14181,14274,14500,15241,15670.77,16348.74,17352.54,18539.29,21140.9
Women,74.6,14250,14196.38,14222.288,14174,14263.918,14494,15233,15665.316,16342.792,17349.958,18530.424,21125.72
Women,74.7,14244.69,14188,14211,14166.318,14256,14482.046,15224.061,15653.862,16335.211,17347.562,18512.568,21110.54
Women,74.8,14239,14183,14205,14159.712,14247.084,14472.932,15214,15643.816,16321.136,17344.208,18492.408,21095.36
Women,74.9,14234,14176,14194.572,14152,14239.167,14459,15203.187,15632.954,16305,17342.124,18471.204,21080.18
Women,75,14226.5,14168,14186,14141.5,14231,14448,15192.25,15622,16298.25,17325,18455,21065
Women,75.1,14222,14161,14180,14133.894,14221,14434.636,15182,15613.046,16287,17316.595,18440.362,21039.92
Women,75.2,14215.04,14154,14171.856,14125.288,14211,14424.568,15171,15604.184,16274.328,17302.584,18434.224,21014.84
Women,75.3,14210.31,14148,14160.284,14112.682,14203.499,14413.977,15162,15591,16257.445,17296.657,18428.26,20989.76
Women,75.4,14202,14140,14154,14101.076,14196,14404.772,15152.502,15583.684,16242.802,17289.542,18422.68,20964.68
Women,75.5,14192.85,14131,14144,14092.47,14188,14392,15144.565,15569,16233.205,17275.19,18417.39,20939.6
Women,75.6,14188,14123,14135,14083.864,14178.748,14381.204,15136.628,15561,16224.828,17267.564,18412.368,20914.52
Women,75.7,14181.39,14115,14129.996,14075,14170,14371.613,15122.691,15551.254,16220.682,17262.066,18410.188,20889.44
Women,75.8,14172,14109,14121,14063,14163.914,14363.022,15115,15532.868,16203.854,17255.336,18409.072,20874.832
Women,75.9,14163,14102,14114,14054,14157,14355,15105.817,15524,16197.367,17218.28,18396.472,20874.436
Women,76,14155,14091,14105.28,14042.44,14147.08,14347.68,15090.64,15512.92,16194.88,17195.84,18383.56,20874.04
Women,76.1,14149,14082,14097.708,14034.834,14137,14335.249,15081,15506,16185.393,17181.015,18373.516,20873.644
Women,76.2,14143,14075.86,14090,14027.228,14125,14327,15077,15492.104,16179,17175.252,18365.236,20873.248
Women,76.3,14136.01,14069,14083,14019,14115.329,14318.067,15069,15480.794,16166.352,17170.143,18360.214,20872.852
Women,76.4,14126.56,14059,14076.992,14011,14108,14310.476,15059.132,15473,16151.932,17165.772,18354.568,20872.456
Women,76.5,14120.55,14050,14066,14001,14097,14306,15048,15459.69,16136.225,17155.045,18348.43,20872.06
Women,76.6,14116,14043,14058,13994,14087.578,14299.294,15037.516,15448.472,16130.958,17153,18341.436,20818.352
Women,76.7,14108,14035.01,14051,13981,14079.661,14292,15031.321,15439.128,16114,17149.115,18334.182,20755.124
Women,76.8,14099.36,14028,14044.704,13973.592,14071,14282.112,15022,15424.328,16093.936,17130.512,18330.192,20691.896
Women,76.9,14093,14021,14035.132,13963.986,14059.827,14270,15012.894,15411.496,16080.994,17123,18324.552,20628.668
Women,77,14088,14014.1,14026,13954,14051,14262,14992.02,15403.84,16073.01,17121.84,18311.16,20565.44
Women,77.1,14080.34,14005.26,14018,13946,14039,14257,14978.573,15389.932,16063.092,17106.429,18301.256,20502.212
Women,77.2,14073.44,13997,14007.416,13938,14034,14249,14966.272,15372.024,16058,17099.204,18296.792,20438.984
Women,77.3,14069.71,13986,13998,13929,14026,14240,14955.699,15362.058,16047,17086.358,18294.332,20389.904
Women,77.4,14063,13979,13992.272,13917.912,14015.242,14231.132,14952,15356,16035.062,17083.004,18293.216,20378.552
Women,77.5,14054.25,13970.25,13981,13909.35,14005.325,14222,14943,15340.45,16028.15,17076.625,18290.3,20367.2
Women,77.6,14048,13958,13971.128,13898.488,13996.408,14216.384,14930,15328.392,16016.44,17071.592,18286.816,20355.848
Women,77.7,14042,13952,13962,13890,13989.491,14210,14918,15319.242,16008,17066.971,18273.982,20344.496
Women,77.8,14033.06,13941.34,13952,13877,13977,14199,14908.028,15310.788,15992.684,17064.588,18260.28,20333.144
Women,77.9,14026,13934,13943,13870.926,13967.657,14188,14897,15302.334,15973.627,17062,18243.54,20321.792
Women,78,14017,13925,13935,13862,13956,14180,14890,15293.88,15967.14,17054.22,18229.92,20310.44
Women,78.1,14011.87,13916,13922,13852.714,13949.823,14172.858,14877.203,15283.852,15951.612,17036.841,18220.434,20291.36
Women,78.2,14006.14,13907,13907,13841,13938,14160.838,14861.862,15277.972,15941,17026.86,18214.864,20268.92
Women,78.3,13999.41,13898.49,13898,13831,13929,14149.494,14848,15261.036,15927.679,17012.636,18211.516,20246.48
Women,78.4,13993,13889.52,13889.552,13820,13915,14141,14837.784,15253.192,15923,17006.696,18209.584,20224.04
Women,78.5,13985.95,13881,13881,13812,13904.155,14128,14826,15249.61,15907,17002.665,18207.25,20201.6
Women,78.6,13982,13872.58,13870,13799.684,13895.238,14118,14819.518,15239,15898.436,16989.634,18193.3,20179.16
Women,78.7,13976,13863,13859.836,13788.078,13885.321,14110.883,14810,15228.702,15877.117,16983.005,18181.54,20156.72
Women,78.8,13968.76,13854.64,13848,13779.472,13875,14099,14795.576,15220.24,15864.22,16973.336,18175.96,20133.368
Women,78.9,13961,13845.67,13840,13768.866,13867,14091,14785,15209.794,15858,16962.694,18168.546,20103.404
Women,79,13953,13838,13828,13758,13859.57,14085,14776.77,15202,15853,16959.34,18159.06,20073.44
Women,79.1,13947,13830,13818.548,13746,13849.653,14076.519,14766.666,15194.772,15845.566,16923.874,18151.464,20043.476
